API,Date,Field,Formation,Lease,Operator,Pool,CO2Injection,GasInjection,OtherInjection,TubingPressure,WaterInjection,WellId
4216534545,12/1/2009 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,2/1/2008 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,8/1/2011 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,1/1/2013 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,1,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,7/1/2003 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,12/1/2005 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,7/1/2000 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,SANTA FE SNYDER CORPORATION,CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,12/1/2011 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,2/1/1995 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"BROWN, H. L., JR.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,9/1/2005 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,7/1/2008 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,6/1/2012 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,9/1/2009 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,10/1/2009 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,7/1/2009 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,8/1/2012 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,7/1/1995 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"BROWN, H. L., JR.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,1/1/2006 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,7/1/2001 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON SFS OPERATING, INC.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,6/1/2009 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,1/1/2004 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,10/1/1996 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"BROWN, H. L., JR.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,6/1/2006 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,4/1/1997 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"BROWN, H. L., JR.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,10/1/1998 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"SANTA FE ENERGY RESOURCES, INC.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,11/1/1993 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"BROWN, H. L., JR.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,5/1/2005 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,4/1/2009 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,5/1/2002 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON SFS OPERATING, INC.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,10/1/2002 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON SFS OPERATING, INC.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,9/1/2011 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,9/1/2010 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,8/1/2001 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON SFS OPERATING, INC.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,1/1/1995 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"BROWN, H. L., JR.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,12/1/2000 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON SFS OPERATING, INC.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,2/1/2010 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,4/1/2008 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,10/1/2008 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,9/1/1995 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"BROWN, H. L., JR.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,7/1/1994 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"BROWN, H. L., JR.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,7/1/2007 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,3/1/2006 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,10/1/1997 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"BROWN, H. L., JR.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,6/1/2004 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,11/1/2004 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,1/1/2009 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,1/1/2012 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,6/1/1996 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"BROWN, H. L., JR.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,7/1/1997 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"BROWN, H. L., JR.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,11/1/1994 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"BROWN, H. L., JR.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,1/1/1996 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"BROWN, H. L., JR.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,4/1/1995 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"BROWN, H. L., JR.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,2/1/2011 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,5/1/2008 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,11/1/2012 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,11/1/1995 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"BROWN, H. L., JR.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,9/1/1998 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"SANTA FE ENERGY RESOURCES, INC.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,4/1/2012 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,8/1/2010 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,4/1/2007 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,3/1/2003 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,2/1/2001 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON SFS OPERATING, INC.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,7/1/2010 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,3/1/1997 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"BROWN, H. L., JR.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,3/1/2010 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,3/1/2007 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,6/1/1994 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"BROWN, H. L., JR.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,3/1/1995 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"BROWN, H. L., JR.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,5/1/1999 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"SANTA FE ENERGY RESOURCES, INC.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,5/1/2003 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,5/1/2009 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,11/1/2011 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,6/1/2008 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,7/1/1999 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"SANTA FE ENERGY RESOURCES, INC.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,7/1/2011 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,11/1/1999 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,SANTA FE SNYDER CORPORATION,CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,8/1/1997 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"BROWN, H. L., JR.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,11/1/2007 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,8/1/2008 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,11/1/2010 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,1/1/2007 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,2/1/2007 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,3/1/1999 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"SANTA FE ENERGY RESOURCES, INC.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,9/1/1994 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"BROWN, H. L., JR.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,2/1/1994 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"BROWN, H. L., JR.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,9/1/2004 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,12/1/2003 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,2/1/2013 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,1,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,5/1/2004 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,1/1/2011 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,6/1/2007 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,6/1/2002 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON SFS OPERATING, INC.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,12/1/1998 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"SANTA FE ENERGY RESOURCES, INC.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,7/1/1998 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"SANTA FE ENERGY RESOURCES, INC.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,12/1/2001 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON SFS OPERATING, INC.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,8/1/2006 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,5/1/1995 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"BROWN, H. L., JR.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,8/1/1993 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"BROWN, H. L., JR.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,3/1/2002 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON SFS OPERATING, INC.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,10/1/2011 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,11/1/1996 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"BROWN, H. L., JR.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,5/1/1996 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"BROWN, H. L., JR.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,3/1/2004 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,3/1/2001 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON SFS OPERATING, INC.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,8/1/2002 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON SFS OPERATING, INC.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,7/1/1993 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"BROWN, H. L., JR.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,5/1/1993 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"BROWN, H. L., JR.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,3/1/2013 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"DEVON ENERGY PRODUCTION CO, L.P.",CLEAR FORK,1,0,0,1,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,10/1/1999 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"SANTA FE ENERGY RESOURCES, INC.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,5/1/1997 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"BROWN, H. L., JR.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,6/1/2000 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,SANTA FE SNYDER CORPORATION,CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
4216534545,3/1/1998 12:00:00 AM,"JENKINS, NORTH (CLEAR FORK)",CLEAR FORK,66849,"BROWN, H. L., JR.",CLEAR FORK,1,0,0,,0,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14
